datetime,year,month,day,hour,minute,price_eur_per_mwh
2025-11-26T02:00:00.000+01:00,2025,11,26,2,0,110.38
2025-11-26T03:00:00.000+01:00,2025,11,26,3,0,108.24
2025-11-26T04:00:00.000+01:00,2025,11,26,4,0,107.55
2025-11-26T05:00:00.000+01:00,2025,11,26,5,0,117.78
2025-11-26T06:00:00.000+01:00,2025,11,26,6,0,124.84
2025-11-26T07:00:00.000+01:00,2025,11,26,7,0,139.46
2025-11-26T08:00:00.000+01:00,2025,11,26,8,0,174.49
2025-11-26T09:00:00.000+01:00,2025,11,26,9,0,134.41
2025-11-26T10:00:00.000+01:00,2025,11,26,10,0,163.77
2025-11-26T11:00:00.000+01:00,2025,11,26,11,0,133.83
2025-11-26T12:00:00.000+01:00,2025,11,26,12,0,132.29
2025-11-26T13:00:00.000+01:00,2025,11,26,13,0,129.68
2025-11-26T14:00:00.000+01:00,2025,11,26,14,0,65.02
2025-11-26T15:00:00.000+01:00,2025,11,26,15,0,79.69
2025-11-26T16:00:00.000+01:00,2025,11,26,16,0,133.77
2025-11-26T17:00:00.000+01:00,2025,11,26,17,0,168.11
2025-11-26T18:00:00.000+01:00,2025,11,26,18,0,262.7
2025-11-26T19:00:00.000+01:00,2025,11,26,19,0,286.19
2025-11-26T20:00:00.000+01:00,2025,11,26,20,0,268.58
2025-11-26T21:00:00.000+01:00,2025,11,26,21,0,243.45
2025-11-26T22:00:00.000+01:00,2025,11,26,22,0,166.15
2025-11-26T23:00:00.000+01:00,2025,11,26,23,0,157.75
2025-11-27T00:00:00.000+01:00,2025,11,27,0,0,128.21
2025-11-27T01:00:00.000+01:00,2025,11,27,1,0,122.52
2025-11-27T02:00:00.000+01:00,2025,11,27,2,0,115.44
2025-11-27T03:00:00.000+01:00,2025,11,27,3,0,106.48
2025-11-27T04:00:00.000+01:00,2025,11,27,4,0,104.27
2025-11-27T05:00:00.000+01:00,2025,11,27,5,0,105.71
2025-11-27T06:00:00.000+01:00,2025,11,27,6,0,114.82
2025-11-27T07:00:00.000+01:00,2025,11,27,7,0,135.08
2025-11-27T08:00:00.000+01:00,2025,11,27,8,0,166.69
2025-11-27T09:00:00.000+01:00,2025,11,27,9,0,141.25
2025-11-27T10:00:00.000+01:00,2025,11,27,10,0,177.69
2025-11-27T11:00:00.000+01:00,2025,11,27,11,0,169.62
2025-11-27T12:00:00.000+01:00,2025,11,27,12,0,170.37
2025-11-27T13:00:00.000+01:00,2025,11,27,13,0,173.66
2025-11-27T14:00:00.000+01:00,2025,11,27,14,0,112.58
2025-11-27T15:00:00.000+01:00,2025,11,27,15,0,121.73
2025-11-27T16:00:00.000+01:00,2025,11,27,16,0,140.38
2025-11-27T17:00:00.000+01:00,2025,11,27,17,0,162.76
2025-11-27T18:00:00.000+01:00,2025,11,27,18,0,250.87
2025-11-27T19:00:00.000+01:00,2025,11,27,19,0,259.78
2025-11-27T20:00:00.000+01:00,2025,11,27,20,0,290.49
2025-11-27T21:00:00.000+01:00,2025,11,27,21,0,299.56
2025-11-27T22:00:00.000+01:00,2025,11,27,22,0,186.64
2025-11-27T23:00:00.000+01:00,2025,11,27,23,0,165.33
2025-11-28T00:00:00.000+01:00,2025,11,28,0,0,123.39
2025-11-28T01:00:00.000+01:00,2025,11,28,1,0,120.41
2025-11-28T02:00:00.000+01:00,2025,11,28,2,0,125.36
2025-11-28T03:00:00.000+01:00,2025,11,28,3,0,120.67
2025-11-28T04:00:00.000+01:00,2025,11,28,4,0,120.4
2025-11-28T05:00:00.000+01:00,2025,11,28,5,0,122.68
2025-11-28T06:00:00.000+01:00,2025,11,28,6,0,127.71
2025-11-28T07:00:00.000+01:00,2025,11,28,7,0,174.88
2025-11-28T08:00:00.000+01:00,2025,11,28,8,0,207.42
2025-11-28T09:00:00.000+01:00,2025,11,28,9,0,163.84
2025-11-28T10:00:00.000+01:00,2025,11,28,10,0,204.0
2025-11-28T11:00:00.000+01:00,2025,11,28,11,0,194.95
2025-11-28T12:00:00.000+01:00,2025,11,28,12,0,194.21
2025-11-28T13:00:00.000+01:00,2025,11,28,13,0,186.74
2025-11-28T14:00:00.000+01:00,2025,11,28,14,0,119.13
2025-11-28T15:00:00.000+01:00,2025,11,28,15,0,125.25
2025-11-28T16:00:00.000+01:00,2025,11,28,16,0,138.17
2025-11-28T17:00:00.000+01:00,2025,11,28,17,0,165.93
2025-11-28T18:00:00.000+01:00,2025,11,28,18,0,250.67
2025-11-28T19:00:00.000+01:00,2025,11,28,19,0,260.83
2025-11-28T20:00:00.000+01:00,2025,11,28,20,0,276.29
2025-11-28T21:00:00.000+01:00,2025,11,28,21,0,253.31
2025-11-28T22:00:00.000+01:00,2025,11,28,22,0,167.25
2025-11-28T23:00:00.000+01:00,2025,11,28,23,0,156.69
2025-11-29T00:00:00.000+01:00,2025,11,29,0,0,143.57
2025-11-29T01:00:00.000+01:00,2025,11,29,1,0,139.4
2025-11-29T02:00:00.000+01:00,2025,11,29,2,0,138.54
2025-11-29T03:00:00.000+01:00,2025,11,29,3,0,133.26
2025-11-29T04:00:00.000+01:00,2025,11,29,4,0,123.95
2025-11-29T05:00:00.000+01:00,2025,11,29,5,0,122.55
2025-11-29T06:00:00.000+01:00,2025,11,29,6,0,123.35
2025-11-29T07:00:00.000+01:00,2025,11,29,7,0,126.9
2025-11-29T08:00:00.000+01:00,2025,11,29,8,0,140.57
2025-11-29T09:00:00.000+01:00,2025,11,29,9,0,118.93
2025-11-29T10:00:00.000+01:00,2025,11,29,10,0,98.92
2025-11-29T11:00:00.000+01:00,2025,11,29,11,0,84.89
2025-11-29T12:00:00.000+01:00,2025,11,29,12,0,85.18
2025-11-29T13:00:00.000+01:00,2025,11,29,13,0,78.82
2025-11-29T14:00:00.000+01:00,2025,11,29,14,0,82.49
2025-11-29T15:00:00.000+01:00,2025,11,29,15,0,95.02
2025-11-29T16:00:00.000+01:00,2025,11,29,16,0,114.58
2025-11-29T17:00:00.000+01:00,2025,11,29,17,0,146.64
2025-11-29T18:00:00.000+01:00,2025,11,29,18,0,138.94
2025-11-29T19:00:00.000+01:00,2025,11,29,19,0,141.57
2025-11-29T20:00:00.000+01:00,2025,11,29,20,0,141.66
2025-11-29T21:00:00.000+01:00,2025,11,29,21,0,138.58
2025-11-29T22:00:00.000+01:00,2025,11,29,22,0,126.04
2025-11-29T23:00:00.000+01:00,2025,11,29,23,0,120.39
2025-11-30T00:00:00.000+01:00,2025,11,30,0,0,118.27
2025-11-30T01:00:00.000+01:00,2025,11,30,1,0,113.41
2025-11-30T02:00:00.000+01:00,2025,11,30,2,0,112.62
2025-11-30T03:00:00.000+01:00,2025,11,30,3,0,111.08
2025-11-30T04:00:00.000+01:00,2025,11,30,4,0,111.44
2025-11-30T05:00:00.000+01:00,2025,11,30,5,0,111.86
2025-11-30T06:00:00.000+01:00,2025,11,30,6,0,109.08
2025-11-30T07:00:00.000+01:00,2025,11,30,7,0,112.38
2025-11-30T08:00:00.000+01:00,2025,11,30,8,0,121.64
2025-11-30T09:00:00.000+01:00,2025,11,30,9,0,124.91
2025-11-30T10:00:00.000+01:00,2025,11,30,10,0,111.16
2025-11-30T11:00:00.000+01:00,2025,11,30,11,0,96.64
2025-11-30T12:00:00.000+01:00,2025,11,30,12,0,82.33
2025-11-30T13:00:00.000+01:00,2025,11,30,13,0,88.85
2025-11-30T14:00:00.000+01:00,2025,11,30,14,0,92.06
2025-11-30T15:00:00.000+01:00,2025,11,30,15,0,104.66
2025-11-30T16:00:00.000+01:00,2025,11,30,16,0,125.91
2025-11-30T17:00:00.000+01:00,2025,11,30,17,0,144.37
2025-11-30T18:00:00.000+01:00,2025,11,30,18,0,146.24
2025-11-30T19:00:00.000+01:00,2025,11,30,19,0,148.72
2025-11-30T20:00:00.000+01:00,2025,11,30,20,0,143.08
2025-11-30T21:00:00.000+01:00,2025,11,30,21,0,136.59
2025-11-30T22:00:00.000+01:00,2025,11,30,22,0,132.18
2025-11-30T23:00:00.000+01:00,2025,11,30,23,0,125.62
2025-12-01T00:00:00.000+01:00,2025,12,1,0,0,125.82
2025-12-01T01:00:00.000+01:00,2025,12,1,1,0,116.14
2025-12-01T02:00:00.000+01:00,2025,12,1,2,0,111.81
2025-12-01T03:00:00.000+01:00,2025,12,1,3,0,112.67
2025-12-01T04:00:00.000+01:00,2025,12,1,4,0,119.37
2025-12-01T05:00:00.000+01:00,2025,12,1,5,0,129.2
2025-12-01T06:00:00.000+01:00,2025,12,1,6,0,137.71
2025-12-01T07:00:00.000+01:00,2025,12,1,7,0,146.07
2025-12-01T08:00:00.000+01:00,2025,12,1,8,0,176.37
2025-12-01T09:00:00.000+01:00,2025,12,1,9,0,154.62
2025-12-01T10:00:00.000+01:00,2025,12,1,10,0,201.05
2025-12-01T11:00:00.000+01:00,2025,12,1,11,0,193.73
2025-12-01T12:00:00.000+01:00,2025,12,1,12,0,196.55
2025-12-01T13:00:00.000+01:00,2025,12,1,13,0,192.13
2025-12-01T14:00:00.000+01:00,2025,12,1,14,0,127.53
2025-12-01T15:00:00.000+01:00,2025,12,1,15,0,132.53
2025-12-01T16:00:00.000+01:00,2025,12,1,16,0,144.64
2025-12-01T17:00:00.000+01:00,2025,12,1,17,0,155.01
2025-12-01T18:00:00.000+01:00,2025,12,1,18,0,236.7
2025-12-01T19:00:00.000+01:00,2025,12,1,19,0,256.01
2025-12-01T20:00:00.000+01:00,2025,12,1,20,0,272.87
2025-12-01T21:00:00.000+01:00,2025,12,1,21,0,270.5
2025-12-01T22:00:00.000+01:00,2025,12,1,22,0,170.12
2025-12-01T23:00:00.000+01:00,2025,12,1,23,0,153.54
2025-12-02T00:00:00.000+01:00,2025,12,2,0,0,116.2
2025-12-02T01:00:00.000+01:00,2025,12,2,1,0,115.61
2025-12-02T02:00:00.000+01:00,2025,12,2,2,0,112.97
2025-12-02T03:00:00.000+01:00,2025,12,2,3,0,107.05
2025-12-02T04:00:00.000+01:00,2025,12,2,4,0,106.0
2025-12-02T05:00:00.000+01:00,2025,12,2,5,0,107.12
2025-12-02T06:00:00.000+01:00,2025,12,2,6,0,118.33
2025-12-02T07:00:00.000+01:00,2025,12,2,7,0,126.18
2025-12-02T08:00:00.000+01:00,2025,12,2,8,0,165.1
2025-12-02T09:00:00.000+01:00,2025,12,2,9,0,158.92
2025-12-02T10:00:00.000+01:00,2025,12,2,10,0,207.95
2025-12-02T11:00:00.000+01:00,2025,12,2,11,0,206.29
2025-12-02T12:00:00.000+01:00,2025,12,2,12,0,206.04
2025-12-02T13:00:00.000+01:00,2025,12,2,13,0,197.43
2025-12-02T14:00:00.000+01:00,2025,12,2,14,0,130.99
2025-12-02T15:00:00.000+01:00,2025,12,2,15,0,142.66
2025-12-02T16:00:00.000+01:00,2025,12,2,16,0,146.21
2025-12-02T17:00:00.000+01:00,2025,12,2,17,0,175.91
2025-12-02T18:00:00.000+01:00,2025,12,2,18,0,262.21
2025-12-02T19:00:00.000+01:00,2025,12,2,19,0,264.29
2025-12-02T20:00:00.000+01:00,2025,12,2,20,0,256.95
2025-12-02T21:00:00.000+01:00,2025,12,2,21,0,238.43
2025-12-02T22:00:00.000+01:00,2025,12,2,22,0,157.02
2025-12-02T23:00:00.000+01:00,2025,12,2,23,0,147.14
2025-12-03T00:00:00.000+01:00,2025,12,3,0,0,129.18
2025-12-03T01:00:00.000+01:00,2025,12,3,1,0,124.85
